source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,capacity_units,capacity,capacity_factor,annual_emissions_co2e_t,year,annual_capacity_t,annual_output_t
38480621,Ab „Nordic Sugar Kėdainiai“,Animal And Vegetable Products From The Food And Beverage Sector,LTU,manufacturing,food-beverage-tobacco,55.254967,23.996274,USD,,,57805.87663246969,2024,,
38480624,Ab „Žemaitijos Pienas‘,Animal And Vegetable Products From The Food And Beverage Sector,LTU,manufacturing,food-beverage-tobacco,55.996692,22.236967,USD,,,57805.87663246969,2024,,
32438877,Akmene Cement Plant,integrated dry,LTU,manufacturing,cement,56.3145390144234,22.9172098542497,t of cement,999999.99997,0.5646271240769388,193156.116001,2024,999999.99997,564627.1240600001
38478737,Audimas Supply (Kaunas/Jonava),Final Product Assembly,LTU,manufacturing,textiles-leather-apparel,54.9081078,23.8761165,USD,,,2774.7355413151513,2024,,
38479108,Devold Uab,Embroidery|Fusing|Knitting|Material Production|Pressing|Textile Mill|Garment Place Print|Garment Wash|Garment Finishing|Printing|Cut & Sew|Final Product Assembly|Ironing|Manufacturing|Marker Making|Pressing|Product Finishing|Ready Made Garment|Sample Making|Sewing | Packing|Warehousing / Distribution,LTU,manufacturing,textiles-leather-apparel,55.7404387,24.2890289,USD,,,2774.7355413151513,2024,,
38472865,Interscalit Ltd.,Finished Goods,LTU,manufacturing,textiles-leather-apparel,55.959973,23.315021,USD,,,2774.7355413151513,2024,,
45257115,Jonava Fertilizer,ammonia,LTU,manufacturing,chemicals,55.0855039,24.3340412,t of chemical,1650000.0,0.2563636363636363,837540.0,2024,1650000.0,422999.9999999999
38479820,Jsc 3T-Transfers Technologies For Textile,"Printing, Product Dyeing And Laundering",LTU,manufacturing,textiles-leather-apparel,54.6921438,25.2206296,USD,,,2774.7355413151513,2024,,
38473295,Kirpte,Final Product Assembly,LTU,manufacturing,textiles-leather-apparel,54.3797572,24.0605774,USD,,,2774.7355413151513,2024,,
38473322,Ltp Lithuania,Cut & Sew|Cutting|Embroidery|Screen Printing|Ironing|Packaging|Product Finishing,LTU,manufacturing,textiles-leather-apparel,54.91238079999999,23.9051297,USD,,,2774.7355413151513,2024,,
38474520,Omniteksas,Cut & Sew|Cutting|Screen Printing|Ironing|Knit Composite|Packaging|Product Finishing|Dyeing,LTU,manufacturing,textiles-leather-apparel,54.905434,23.8758259,USD,,,2774.7355413151513,2024,,
38478056,Paliutis Uab,Finished Product Supplier,LTU,manufacturing,textiles-leather-apparel,54.6533284,25.301121,USD,,,2774.7355413151513,2024,,
38476464,Tekstona,Cut & Sew|Cutting|Packaging|Product Finishing,LTU,manufacturing,textiles-leather-apparel,54.6339431,23.9473595,USD,,,2774.7355413151513,2024,,
38469188,"Uab ""Kauno Stiklas""",Glass Manufacturing,LTU,manufacturing,glass,54.875635,23.89562,USD,,,5866.534496066785,2024,,
38476573,Uab Haltex,Finished Goods,LTU,manufacturing,textiles-leather-apparel,54.37079629999999,24.0298558,USD,,,2774.7355413151513,2024,,
38476574,"Uab Kauno Tekstilė""""",Cut & Sew|Cutting|Ironing|Packaging|Product Finishing,LTU,manufacturing,textiles-leather-apparel,54.918534,23.9455959,USD,,,2774.7355413151513,2024,,
38476575,Uab Visatex,Cutting|Ironing|Packaging|Product Finishing|Trimming,LTU,manufacturing,textiles-leather-apparel,55.5940367,26.4570727,USD,,,2774.7355413151513,2024,,
38470237,Utenos Trikotazas,Cut & Sew|Cutting|Embroidery|Screen Printing|Washing|Ironing|Knit Composite|Packaging|Product Finishing|Weaving|Vertical Production Facility,LTU,manufacturing,textiles-leather-apparel,55.5100243,25.6255876,USD,,,2774.7355413151513,2024,,
38478562,Zlugtas,Washing|Product Finishing|Dyeing Mill,LTU,manufacturing,textiles-leather-apparel,55.7410022,24.386905,USD,,,2774.7355413151513,2024,,
38480626,"Žemės Ūkio Bendrovė ""Krekenavos Mėsa""",Animal And Vegetable Products From The Food And Beverage Sector,LTU,manufacturing,food-beverage-tobacco,55.253492,23.92576,USD,,,57805.87663246969,2024,,
1566966,ArcelorMittal Differdange steel plant,EAF,LUX,manufacturing,iron-and-steel,49.5277153011595,5.89813459607308,t of steel,1350000.0,0.7322589536100453,124557.24800906876,2024,1350000.0,988549.5873735612
1566967,ArcelorMittal Esch-Belval steel plant,EAF,LUX,manufacturing,iron-and-steel,49.5043443301641,5.99401187603554,t of steel,1000000.0,0.7322589536100453,92264.62815486576,2024,1000000.0,732258.9536100454
38469191,Guardian Luxguard I S.À R.L.,Glass Manufacturing,LUX,manufacturing,glass,49.56444,5.93644,USD,,,116679.53932021566,2024,,
38469194,Guardian Luxguard Ii S.À R.L.,Glass Manufacturing,LUX,manufacturing,glass,49.50467,6.078779,USD,,,116679.53932021566,2024,,
32438878,Rumelange Cement Plant,integrated dry,LUX,manufacturing,cement,49.4650456560647,6.00655073418611,t of cement,50000.000003999994,0.6102141619751829,17914.9724773,2024,50000.000003999994,30510.708101199994
32438879,Broceni Cement Plant,integrated dry,LVA,manufacturing,cement,56.6904438447486,22.5914550166956,t of cement,1600000.0002,0.3905269388461841,213755.70103199995,2024,1600000.0002,624843.102232
38480193,Mp Sia,Final Product Assembly	,LVA,manufacturing,textiles-leather-apparel,56.9682853,23.1910471,USD,,,9303.859655452878,2024,,
38480741,Abbott Laboratories B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.51708,6.07226,USD,,,46589.19825517222,2024,,
38469197,Agc Flatglass Nederland Bv,Glass Manufacturing,NLD,manufacturing,glass,51.91135,5.44407,USD,,,120198.57467123136,2024,,
38480651,Archer Daniels Midland Europoort Bv (Adm),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.95596,4.12249,USD,,,153291.2346291878,2024,,
38469212,Ardagh Glass Dongen Bv,Glass Manufacturing,NLD,manufacturing,glass,51.6137,4.99483,USD,,,70860.81805204418,2024,,
38469220,Ardagh Glass Moerdijk,Glass Manufacturing,NLD,manufacturing,glass,51.67757,4.59658,USD,,,70860.81805204418,2024,,
38480727,Arla Foods Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.2366,5.47856,USD,,,46589.19825517222,2024,,
38477110,Artie Riemen B.V.,Finished Goods,NLD,manufacturing,textiles-leather-apparel,51.9726421,6.2571577,USD,,,8950.276720164708,2024,,
38480692,Avebe U.A. (Ter Apelkanaal),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.92103,7.04574,USD,,,114340.11582759218,2024,,
38480681,Aviko Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.0669,6.19083,USD,,,46589.19825517222,2024,,
38480643,Aviko Bv (Lomm),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.44681,6.17874,USD,,,46589.19825517222,2024,,
38480754,B.V. Esbro,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.94763,6.22463,USD,,,46589.19825517222,2024,,
38478748,Badge Promotions Bv,Finished Goods,NLD,manufacturing,textiles-leather-apparel,52.0809967,4.8813352,USD,,,8950.276720164704,2024,,
38480721,Bel Leerdammer Bv (Dalfsen),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.50881,6.26211,USD,,,46589.19825517222,2024,,
38480698,Bel Leerdammer Bv (Schoonrewoerd),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.92207,5.11755,USD,,,46589.19825517222,2024,,
45257046,BioMCN Methanol Facility,methanol,NLD,manufacturing,chemicals,53.3188492,6.9549341,t of chemical,1000000.0,0.89,333750.0,2024,1000000.0,890000.0
38480657,Bunge Netherlands Bv (Soja),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.4016,4.86474,USD,,,46589.19825517222,2024,,
38480671,Cargill Benelux Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.23582,3.8026,USD,,,262340.115679467,2024,,
38480659,Cargill Bv (Multiseed),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.41176,4.7697,USD,,,46589.19825517222,2024,,
38480747,Cargill Bv - Cargill Cocoa (Aurora),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.46406,4.81815,USD,,,46589.19825517222,2024,,
45257055,Chemelot-Geleen Fertilizers facility,ammonia,NLD,manufacturing,chemicals,50.9754643,5.8023248,t of chemical,964999.9999999998,0.6980802792321118,1333821.9895287957,2024,964999.9999999998,673647.4694589877
38480705,Cnc Grondstoffen Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.6748,4.60072,USD,,,277340.1156644543,2024,,
38480722,Compaxo Fijne Vleeswaren Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.99951,4.7015,USD,,,46589.19825517222,2024,,
38480744,Compaxo Vlees Zevenaar Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.93465,6.09099,USD,,,46589.19825517222,2024,,
38480653,Cono Kaasmakers (Middenbeemster),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.55675,4.87436,USD,,,46589.19825517222,2024,,
38478904,Content Gordijnatelier Dokkum B.V.,Cutting|Sewing|Finishing|Packing,NLD,manufacturing,textiles-leather-apparel,53.3209215,6.0141564,USD,,,8950.276720164708,2024,,
38478905,Content Gordijnatelier Zaanstad B.V.,Cutting|Sewing|Finishing|Packing,NLD,manufacturing,textiles-leather-apparel,52.4955119,4.7939165,USD,,,8950.276720164708,2024,,
3673262,DAMCO Aluminium Delfzijl Coöperatie U.A.,Non-ferrous crude metal production,NLD,manufacturing,other-metals,53.31256,6.97859,unitless,,,114999.99982522229,2024,,
43765147,Delfzijl aluminium plant,Smelting,NLD,manufacturing,aluminum,53.3075481040221,6.9755021363852,t of alumina/aluminum,150000.00000000003,0.8960969044414533,336036.3391655451,2024,150000.00000000003,134414.53566621803
38470596,Deltex B.V.,Cutting|Sewing|Filling|Finishing|Packing|Shipping,NLD,manufacturing,textiles-leather-apparel,52.25336739999999,6.7197181,USD,,,8950.276720164708,2024,,
38480686,Doc Kaas (Zuivelfabriek),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.70831,6.47625,USD,,,46589.19825517222,2024,,
38480729,Doc Kaas (Zuivelpark),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.71368,6.52183,USD,,,46589.19825517222,2024,,
18648365,"Dow Chemical Co. , Terneuzen (No. 1) ",Flex Standalone,NLD,manufacturing,petrochemical-steam-cracking,51.338558,3.779975,t of ethylene,1824999.9999600004,0.7535150000384329,2381611.14024,2024,1824999.9999600004,1375164.8750399996
38472663,Dutchdesign Bv,Final Product Assembly,NLD,manufacturing,textiles-leather-apparel,51.5878508,5.1902637,USD,,,8950.276720164708,2024,,
38480728,Ekro Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.17891,5.97299,USD,,,46589.19825517222,2024,,
38469215,"Electric Glass Fiber Nl, B.V.",Glass Manufacturing,NLD,manufacturing,glass,53.17612,6.6802,USD,,,70860.81805204418,2024,,
38479219,Esbeco,Tanning Leather| Finishing Leather,NLD,manufacturing,textiles-leather-apparel,51.6948471,5.03506,USD,,,8950.276720164704,2024,,
38474416,Eurobottle Bv,Final Product Assembly,NLD,manufacturing,textiles-leather-apparel,52.5406393,5.7208472,USD,,,8950.276720164704,2024,,
38480734,Exportslachterij J. Gosschalk En Zn. Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.3475,5.99208,USD,,,46589.19825517222,2024,,
38480689,Frieslandcampina (Leeuwarden),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.19822,5.81891,USD,,,46589.19825517222,2024,,
38480743,Frieslandcampina Bedum,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.30908,6.59807,USD,,,46589.19825517222,2024,,
38480736,Frieslandcampina Born,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.05658,5.82363,USD,,,46589.19825517222,2024,,
38480694,Frieslandcampina Butter & Milkpowder,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.1709,6.2575,USD,,,46589.19825517222,2024,,
38480674,Frieslandcampina Butter (Lochem),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.16443,6.4264,USD,,,46589.19825517222,2024,,
38480742,Frieslandcampina Cheese (Balkbrug),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.60229,6.39677,USD,,,46589.19825517222,2024,,
38480688,Frieslandcampina Cheese (Gerkesklooster),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.23847,6.2005,USD,,,46589.19825517222,2024,,
38480703,Frieslandcampina Cheese Bv (Leerdam),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.89835,5.10456,USD,,,46589.19825517222,2024,,
38480693,Frieslandcampina Cheese Marum,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.1406,6.25396,USD,,,46589.19825517222,2024,,
38480676,Frieslandcampina Cheese Steenderen,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.05909,6.19691,USD,,,46589.19825517222,2024,,
38480687,Frieslandcampina Domo (Beilen),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.85556,6.52,USD,,,46589.19825517222,2024,,
38480677,Frieslandcampina Domo (Borculo),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.11855,6.52828,USD,,,46589.19825517222,2024,,
38480636,Frieslandcampina Eindhoven (Consumer Products Europe),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.4347,5.50153,USD,,,46589.19825517222,2024,,
38480719,Frieslandcampina Kievit (Meppel),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.69181,6.17409,USD,,,46589.19825517222,2024,,
38480704,Frieslandcampina Oud Gastel,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.58212,4.46382,USD,,,53799.56346534707,2024,,
38480699,Frieslandcampina Rotterdam,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.93005,4.41596,USD,,,46589.19825517222,2024,,
38480697,Frieslandcampina Tilburg (Holland Cheese),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.57422,5.11745,USD,,,46589.19825517222,2024,,
38480662,Frieslandcampina Veghel (Dmv International),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.61507,5.52509,USD,,,105622.43467689693,2024,,
38480690,Frieslandcampina Workum,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.9737,5.45569,USD,,,46589.19825517222,2024,,
38480751,Frisia Food Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.07259,6.33467,USD,,,46589.19825517222,2024,,
38472488,Geronimo B V,Final Product Assembly,NLD,manufacturing,textiles-leather-apparel,51.6539314,4.0919076,USD,,,8950.276720164708,2024,,
38480649,Heineken Nederland Bv (Zoeterwoude),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.13775,4.54072,USD,,,50676.11709166156,2024,,
38469200,Johnson Matthey Bv,Glass Manufacturing,NLD,manufacturing,glass,50.87992,5.71759,USD,,,70860.8180520442,2024,,
38480707,Koninklijke Eru Kaasfabriek B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.07654,4.90919,USD,,,46589.19825517222,2024,,
38480700,Koninklijke Zeelandia,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.6427,3.92539,USD,,,46589.19825517222,2024,,
38472871,Microform B.V.,Finishing Other,NLD,manufacturing,textiles-leather-apparel,52.3582599,6.593873,USD,,,8950.276720164704,2024,,
38472873,Multistiq International Coating B.V.,Finishing Other,NLD,manufacturing,textiles-leather-apparel,52.2370207,6.5872492,USD,,,8950.276720164708,2024,,
33999246,NLD-Eemsdelta_methanol,methanol,NLD,manufacturing,chemicals,53.3299815090683,6.87927143147477,t of chemical,50348.0,0.8900000000000001,16803.645,2024,50348.0,44809.72000000001
38480761,Nestlé Nederland Bv (Nunspeet),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.38439,5.79084,USD,,,46589.19825517222,2024,,
32267401,Netherlands,soda_ash,NLD,manufacturing,chemicals,52.298700374441786,5.512217100965399,t of chemical,512556.00000000006,0.7782408388805238,169529.1048506295,2024,512556.00000000006,398892.01141324575
38480720,Nv Nutricia Zoetermeer,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.04753,4.49505,USD,,,46589.19825517222,2024,,
38469202,O-I Netherlands Bv (Leerdam),Glass Manufacturing,NLD,manufacturing,glass,51.88821,5.08588,USD,,,102017.27766213757,2024,,
38469199,O-I Netherlands Bv (Maastricht),Glass Manufacturing,NLD,manufacturing,glass,50.85898,5.70422,USD,,,101007.2056060768,2024,,
38469201,O-I Netherlands Bv (Schiedam),Glass Manufacturing,NLD,manufacturing,glass,51.91334,4.40615,USD,,,70860.81805204418,2024,,
38480723,Olam Cocoa Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.47008,4.80837,USD,,,46589.19825517222,2024,,
38480738,Pali Geldrop Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.41351,5.55395,USD,,,46589.19825517222,2024,,
38480735,Pluimveeslachterij G.P. Remkes B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.34421,5.9936,USD,,,46589.19825517222,2024,,
38480752,Pluimveeverwerkingsbedrijf Jan Van Ee Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.17695,5.69606,USD,,,46589.19825517222,2024,,
38480732,Refresco Benelux Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.07119,4.74589,USD,,,46589.19825517222,2024,,
38480678,Riedel B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.0322,5.64732,USD,,,46589.19825517222,2024,,
38475259,Rietveld Serigrafie B.V.,Finished Goods,NLD,manufacturing,textiles-leather-apparel,52.1368792,4.5241003,USD,,,8950.276720164704,2024,,
38480685,Rouveen Kaasspecialiteiten,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.61971,6.18587,USD,,,46589.19825517222,2024,,
18648366,"SABIC Europe , Geleen (No. 4)",Flex Standalone,NLD,manufacturing,petrochemical-steam-cracking,50.955911,5.788983,t of ethylene,1310000.0000399996,0.7535149999464579,1709540.0513100002,2024,1310000.0000399996,987104.6499600001
38469214,Saint Gobain Construction Products,Glass Manufacturing,NLD,manufacturing,glass,51.56606,4.60295,USD,,,70860.8180520442,2024,,
38480696,Sassenheimse Vleesbedrijven Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.21196,4.49268,USD,,,46589.19825517222,2024,,
18648367,"Shell Nederland Chemie BV , Moerdijk ",Naphtha,NLD,manufacturing,petrochemical-steam-cracking,51.682201,4.569712,t of ethylene,909999.9999600002,0.7535150000770773,1336848.4443,2024,909999.9999600002,685698.6500399999
38480644,Sime Darby Unimills B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.80765,4.64046,USD,,,46589.19825517222,2024,,
38480641,Slachthuis Kerkrade,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,50.86354,6.05262,USD,,,46589.19825517222,2024,,
38480635,Sonac Loenen Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.12819,6.04073,USD,,,46589.19825517222,2024,,
38480680,Struik Foods Netherlands,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.199,5.61071,USD,,,46589.19825517222,2024,,
38480664,Suiker Unie (Dinteloord),Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.61818,4.43437,USD,,,130340.11581157862,2024,,
38480691,Suiker Unie Vierverlaten,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,53.21379,6.49511,USD,,,151340.11579056087,2024,,
38480702,T. Boer & Zn.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.95632,4.61786,USD,,,46589.19825517222,2024,,
1566991,Tata Steel IJmuiden steel plant,BF/BOF,NLD,manufacturing,iron-and-steel,52.482892829098,4.60665423672489,t of steel,7500000.0,0.827894381712765,11797494.9394069,2024,7500000.0,6209207.8628457375
38480655,Tate & Lyle Netherlands Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.46475,4.81186,USD,,,112235.03467027874,2024,,
38480695,Teeuwissen Coldstore Cuijk Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.75357,5.86294,USD,,,46589.19825517222,2024,,
38480648,Unilever Nederland Foods Factories Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.91366,4.50352,USD,,,46589.19825517222,2024,,
38480706,Vika Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.05235,5.67631,USD,,,46589.19825517222,2024,,
38480701,Vion Apeldoorn,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.17795,5.97932,USD,,,46589.19825517222,2024,,
38480666,Vion Boxtel Bv,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.58026,5.32271,USD,,,46589.19825517222,2024,,
38480665,Vion Tilburg,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,51.56248,5.09589,USD,,,46589.19825517222,2024,,
38480633,Wild Juice B.V.,Animal And Vegetable Products From The Food And Beverage Sector,NLD,manufacturing,food-beverage-tobacco,52.41622,4.80977,USD,,,46589.19825517222,2024,,
38472896,Willems Packaging,Finishing Other,NLD,manufacturing,textiles-leather-apparel,52.3157599,6.4980932,USD,,,8950.276720164708,2024,,
45257214,Yara Sluiskil,ammonia,NLD,manufacturing,chemicals,51.2778267,3.8530853,t of chemical,1899999.9999999995,0.6980802792321119,2626178.010471204,2024,1899999.9999999995,1326352.5305410123
38480798,"""Bel Polska"" Spółka Z Ograniczoną Odpowiedzialnością",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,53.26804,20.897421,USD,,,35923.84003124941,2024,,
38480789,"""Ekoland"" Spółka Z O.O.",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,50.097076,19.025808,USD,,,35923.84003124941,2024,,
38480616,"""Pfeifer & Langen Polska"" S.A., Cukrownia ""Gostyń""",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,51.883333,17.016666,USD,,,35923.84003124941,2024,,
38480615,"""Pfeifer & Langen Polska"" S.A., Cukrownia ""Gosławice""",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.315871,18.278029,USD,,,35923.84003124941,2024,,
38480737,"""Rotr"" Spółdzielnia Mleczarska",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,53.07415,19.402928,USD,,,35923.84003124941,2024,,
38480610,"""Sokołów"" S.A. - Oddział Sokołowskie Zakłady Mięsne",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.425937,22.223644,USD,,,35923.84003124941,2024,,
38480805,"""Wielkopolski Indyk"" W.Z.H.G. Glinkowscy S.J.",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.213753,16.757011,USD,,,35923.84003124941,2024,,
38480730,"""Zakłady Drobiarskie Rowex"" Sp. Z O.O.",Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.618039,16.465208,USD,,,35923.84003124941,2024,,
38469181,91-Plus Huta Szkła Szczakowa Sp. Z O.O. W Upadłości,Glass Manufacturing,POL,manufacturing,glass,50.245806,19.285611,USD,,,33709.942361503905,2024,,
38475890,A-Ha Ppuh Magdalena Kozlowska,Cutting|Product Finishing|Sewing,POL,manufacturing,textiles-leather-apparel,51.76224509999999,19.5039626,USD,,,6465.2775927978655,2024,,
38480795,Abp Poland Oddział Tykocin,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,53.204254,22.767263,USD,,,35923.84003124941,2024,,
38480726,Abp Poland Sp. Z O. O.,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,51.516903,16.252672,USD,,,35923.84003124941,2024,,
38480756,Abp Poland Sp. Z O.O. Oddział Tykocin,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,53.198888,22.765277,USD,,,35923.84003124941,2024,,
38480755,Abp Poland Sp. Z O.O. Oddział W Kłosowicach,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.63005,16.031171,USD,,,35923.84003124941,2024,,
38475871,Adb Furniture Sp. Z O.O.,Final Product Assembly,POL,manufacturing,textiles-leather-apparel,54.0990134,22.9560741,USD,,,6465.277592797866,2024,,
38480670,Adm Czernin Sa,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,53.90861,19.08583,USD,,,35923.84003124941,2024,,
38480712,Adm Szamotuły Sp. Z O.O.,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.597514,16.59073,USD,,,35923.84003124941,2024,,
38480713,Agro-Handel Sp.Z O.O. Mościszki,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.009722,16.933333,USD,,,35923.84003124941,2024,,
38480800,Animex Foods Sp. Z O.O. Sp.K.,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,52.127732,19.17625,USD,,,35923.84003124941,2024,,
38480667,Animex Foods Spółka Z Ograniczoną Odpowiedzialnością S.K.  Oddział W Suwałkach,Animal And Vegetable Products From The Food And Beverage Sector,POL,manufacturing,food-beverage-tobacco,54.05666,22.93166,USD,,,35923.84003124941,2024,,
